model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss
GAT-sep,5,2,989,0.9902039170265198,0.8850838541984558,0.8948111534118652,0.409740149974823,0.8690426063431265,0.8942405613105523,0.8623481568114005,0.880115905223218
GAT-sep,5,0,967,0.9914394617080688,0.8958516716957092,0.8896929025650024,0.4640958309173584,0.8597188813740096,0.8885251659293082,0.8526718222862097,0.8719650688842093
GT,5,0,991,0.9921454787254333,0.8880847096443176,0.8868690133094788,0.4607960879802704,0.8567923607977543,0.884810617051683,0.8511450596556077,0.8664406259658879
GAT-sep,5,1,970,0.9902921319007874,0.8947925567626953,0.8946346640586853,0.4200933277606964,0.8676866168243225,0.893966352744507,0.8632909219177269,0.8741886674310161
GT-sep,5,0,1000,0.9984114766120911,0.8873786330223083,0.881574273109436,0.4971758723258972,0.8476480109965376,0.8792132370931911,0.8440764447612531,0.8539455073111397
GT,5,1,980,0.9956756234169006,0.8903794884681702,0.886163055896759,0.4480111598968506,0.8552304325917431,0.8839480877955155,0.8581503079829443,0.8555059157977879
TAG,5,0,973,0.9984996914863586,0.8760811686515808,0.8697493672370911,0.5523805618286133,0.8366360453806276,0.8691308653927967,0.8347749696604043,0.8396503200444774
ResNet,5,0,818,0.7033801078796387,0.65754634141922,0.6528415083885193,1.075984239578247,0.5196118309432816,0.6198849163981187,0.5222485644140998,0.5629095114259511
GT-sep,5,1,973,0.9968228936195374,0.8891438245773315,0.881574273109436,0.4789487421512604,0.8511428563778709,0.8794621977547262,0.852826704818796,0.8523490502110274
GCN,5,0,962,0.9604624509811401,0.7496910691261292,0.7453229427337646,0.8741188645362854,0.6851457534070571,0.7456120284543672,0.6864008205420599,0.6926161679269975
SAGE,5,0,995,0.9921454787254333,0.8759046792984009,0.8702788352966309,0.5537826418876648,0.834891950752438,0.8691212475280928,0.8269750226566124,0.8459836680139545
TAG,5,1,981,0.9991174936294556,0.8774933815002441,0.8803388476371765,0.5371291637420654,0.8501097238107469,0.879243713051395,0.8484885362123574,0.8534123274200553
ResNet,5,1,798,0.705321729183197,0.656663715839386,0.6584892272949219,1.0664324760437012,0.539119211627473,0.6296977819662807,0.5400003401794015,0.5747956679401471
GAT,5,0,999,0.9014208912849426,0.7864077687263489,0.7820331454277039,0.7362106442451477,0.7183185857006704,0.7798894712288169,0.7198614171742186,0.7415387541823018
GCN,5,1,976,0.9699056148529053,0.7604589462280273,0.7620896100997925,0.8437032103538513,0.700719424985155,0.7584215188503802,0.7103186542450833,0.6982582893087754
SAGE,5,1,994,0.9904686212539673,0.880494236946106,0.879103422164917,0.5135464072227478,0.8467532338287309,0.8776156001770922,0.8446715024240332,0.8503683135574763
GAT,5,1,991,0.9088342189788818,0.79011470079422,0.7931520938873291,0.7039676904678345,0.7330254083394312,0.7901008835057246,0.7426834879669072,0.7416048690306689
GAT-sep,5,2,1000,0.9908216595649719,0.8852603435516357,0.8949876427650452,0.41090378165245056,0.8691548596064158,0.8943401307790766,0.8621484396884334,0.8804491076250744
